order_details_id,order_id,order_date,order_time,item_id,item_price
1677,745,2023-01-13,13:36:53,111,11.95
1678,745,2023-01-13,13:36:53,114,9.00
1679,746,2023-01-13,13:41:13,122,7.00
1680,746,2023-01-13,13:41:13,132,16.95
1681,747,2023-01-13,14:15:02,129,15.50
1682,747,2023-01-13,14:15:02,120,13.95
1683,747,2023-01-13,14:15:02,122,7.00
1684,748,2023-01-13,14:27:31,124,14.50
1685,749,2023-01-13,14:29:23,113,5.00
1686,750,2023-01-13,14:48:09,112,14.95
1687,751,2023-01-13,15:07:35,116,13.95
1688,751,2023-01-13,15:07:35,109,17.95
1689,751,2023-01-13,15:07:35,111,11.95
1690,751,2023-01-13,15:07:35,132,16.95
1691,752,2023-01-13,15:19:25,109,17.95
1692,752,2023-01-13,15:19:25,121,10.50
1693,753,2023-01-13,15:22:11,126,14.50
1694,753,2023-01-13,15:22:11,109,17.95
1695,753,2023-01-13,15:22:11,117,12.95
1696,753,2023-01-13,15:22:11,119,11.95
1697,754,2023-01-13,15:47:56,112,14.95
1698,754,2023-01-13,15:47:56,105,7.00
1699,755,2023-01-13,15:50:49,101,12.95
1700,755,2023-01-13,15:50:49,125,17.95
1701,756,2023-01-13,15:55:11,104,10.50
1702,756,2023-01-13,15:55:11,130,19.95
1703,756,2023-01-13,15:55:11,132,16.95
1704,757,2023-01-13,16:10:34,111,11.95
1705,757,2023-01-13,16:10:34,113,5.00
1706,757,2023-01-13,16:10:34,122,7.00
1707,757,2023-01-13,16:10:34,132,16.95
1708,758,2023-01-13,16:14:43,125,17.95
1709,758,2023-01-13,16:14:43,119,11.95
1710,759,2023-01-13,16:14:56,116,13.95
1711,760,2023-01-13,16:27:40,102,13.95
1712,761,2023-01-13,16:30:20,120,13.95
1713,761,2023-01-13,16:30:20,121,10.50
1714,762,2023-01-13,16:36:36,110,17.95
1715,762,2023-01-13,16:36:36,121,10.50
1716,762,2023-01-13,16:36:36,106,7.00
1718,763,2023-01-13,16:38:57,108,14.50
1719,764,2023-01-13,16:39:39,117,12.95
1721,765,2023-01-13,17:11:41,102,13.95
1722,765,2023-01-13,17:11:41,110,17.95
1723,765,2023-01-13,17:11:41,118,14.95
1724,765,2023-01-13,17:11:41,120,13.95
1725,766,2023-01-13,17:21:45,127,17.95
1726,766,2023-01-13,17:21:45,129,15.50
1727,766,2023-01-13,17:21:45,105,7.00
1728,767,2023-01-13,17:21:48,108,14.50
1729,768,2023-01-13,17:23:34,115,11.95
1730,769,2023-01-13,17:43:17,125,17.95
1731,770,2023-01-13,17:44:13,118,14.95
1732,770,2023-01-13,17:44:13,120,13.95
1733,771,2023-01-13,17:59:32,102,13.95
1734,771,2023-01-13,17:59:32,120,13.95
1735,772,2023-01-13,18:07:59,127,17.95
1736,773,2023-01-13,18:18:15,108,14.50
1737,773,2023-01-13,18:18:15,112,14.95
1738,774,2023-01-13,18:31:07,104,10.50
1739,774,2023-01-13,18:31:07,131,17.95
1740,775,2023-01-13,18:42:12,101,12.95
1741,775,2023-01-13,18:42:12,124,14.50
1742,775,2023-01-13,18:42:12,112,14.95
1743,775,2023-01-13,18:42:12,119,11.95
1744,776,2023-01-13,18:50:43,131,17.95
1745,776,2023-01-13,18:50:43,106,7.00
1746,777,2023-01-13,19:10:20,101,12.95
1747,777,2023-01-13,19:10:20,114,9.00
1748,778,2023-01-13,19:18:08,125,17.95
1749,778,2023-01-13,19:18:08,117,12.95
1750,778,2023-01-13,19:18:08,119,11.95
1751,778,2023-01-13,19:18:08,105,7.00
1752,779,2023-01-13,19:19:58,108,14.50
1753,779,2023-01-13,19:19:58,110,17.95
1754,779,2023-01-13,19:19:58,117,12.95
1755,779,2023-01-13,19:19:58,117,12.95
1756,780,2023-01-13,20:12:49,107,16.50
1757,780,2023-01-13,20:12:49,110,17.95
1758,781,2023-01-13,20:31:17,110,17.95
1759,781,2023-01-13,20:31:17,105,7.00
1760,781,2023-01-13,20:31:17,105,7.00
1761,781,2023-01-13,20:31:17,132,16.95
1762,782,2023-01-13,20:36:27,116,13.95
1763,782,2023-01-13,20:36:27,106,7.00
1764,783,2023-01-13,21:17:08,131,17.95
1765,783,2023-01-13,21:17:08,106,7.00
1766,783,2023-01-13,21:17:08,132,16.95
1767,784,2023-01-13,21:39:41,111,11.95
1768,785,2023-01-14,11:28:44,109,17.95
1769,785,2023-01-14,11:28:44,105,7.00
1770,786,2023-01-14,11:35:30,124,14.50
1771,787,2023-01-14,11:45:30,102,13.95
1772,787,2023-01-14,11:45:30,122,7.00
1773,788,2023-01-14,11:46:19,120,13.95
1774,789,2023-01-14,11:51:37,131,17.95
1775,790,2023-01-14,12:07:30,124,14.50
1776,790,2023-01-14,12:07:30,123,9.00
1777,791,2023-01-14,12:23:54,113,5.00
1778,791,2023-01-14,12:23:54,106,7.00
1779,792,2023-01-14,12:37:48,103,9.00
1780,792,2023-01-14,12:37:48,125,17.95
1781,792,2023-01-14,12:37:48,127,17.95
1782,792,2023-01-14,12:37:48,129,15.50
1783,792,2023-01-14,12:37:48,119,11.95
1784,792,2023-01-14,12:37:48,130,19.95
1785,792,2023-01-14,12:37:48,132,16.95
1786,793,2023-01-14,12:38:27,119,11.95
1787,794,2023-01-14,12:39:16,111,11.95
1788,795,2023-01-14,12:42:17,124,14.50
1789,796,2023-01-14,12:43:09,129,15.50
1790,797,2023-01-14,12:50:01,118,14.95
1791,797,2023-01-14,12:50:01,119,11.95
1792,797,2023-01-14,12:50:01,132,16.95
1793,798,2023-01-14,12:50:30,124,14.50
1794,798,2023-01-14,12:50:30,126,14.50
1795,798,2023-01-14,12:50:30,121,10.50
1796,798,2023-01-14,12:50:30,131,17.95
1797,799,2023-01-14,12:51:29,117,12.95
1798,799,2023-01-14,12:51:29,112,14.95
1799,799,2023-01-14,12:51:29,106,7.00
1800,800,2023-01-14,12:54:35,116,13.95
1801,800,2023-01-14,12:54:35,109,17.95
1802,800,2023-01-14,12:54:35,127,17.95
1803,800,2023-01-14,12:54:35,111,11.95
1804,800,2023-01-14,12:54:35,105,7.00
1805,800,2023-01-14,12:54:35,122,7.00
1806,801,2023-01-14,13:10:53,101,12.95
1807,801,2023-01-14,13:10:53,108,14.50
1808,801,2023-01-14,13:10:53,108,14.50
1809,801,2023-01-14,13:10:53,117,12.95
1810,801,2023-01-14,13:10:53,111,11.95
1811,801,2023-01-14,13:10:53,120,13.95
1812,801,2023-01-14,13:10:53,120,13.95
1813,801,2023-01-14,13:10:53,105,7.00
1814,801,2023-01-14,13:10:53,105,7.00
1815,801,2023-01-14,13:10:53,130,19.95
1816,801,2023-01-14,13:10:53,123,9.00
1817,801,2023-01-14,13:10:53,106,7.00
1818,802,2023-01-14,13:23:47,103,9.00
1819,802,2023-01-14,13:23:47,109,17.95
1820,803,2023-01-14,13:37:51,117,12.95
1821,804,2023-01-14,13:42:01,119,11.95
1822,805,2023-01-14,14:07:52,107,16.50
1823,805,2023-01-14,14:07:52,125,17.95
1824,806,2023-01-14,14:12:22,101,12.95
1825,807,2023-01-14,14:15:29,107,16.50
1826,808,2023-01-14,14:15:32,118,14.95
1827,809,2023-01-14,14:26:17,109,17.95
1828,810,2023-01-14,14:48:30,127,17.95
1829,811,2023-01-14,14:48:56,132,16.95
1830,812,2023-01-14,15:37:45,116,13.95
1831,812,2023-01-14,15:37:45,112,14.95
1832,813,2023-01-14,16:09:29,102,13.95
1833,813,2023-01-14,16:09:29,105,7.00
1834,814,2023-01-14,16:21:23,108,14.50
1835,814,2023-01-14,16:21:23,132,16.95
1836,815,2023-01-14,16:38:00,111,11.95
1837,816,2023-01-14,17:04:08,105,7.00
1838,816,2023-01-14,17:04:08,132,16.95
1839,817,2023-01-14,17:10:38,108,14.50
1840,817,2023-01-14,17:10:38,113,5.00
1841,817,2023-01-14,17:10:38,105,7.00
1842,817,2023-01-14,17:10:38,106,7.00
1843,818,2023-01-14,17:15:50,112,14.95
1844,818,2023-01-14,17:15:50,120,13.95
1845,818,2023-01-14,17:15:50,120,13.95
1846,819,2023-01-14,17:21:39,101,12.95
1847,819,2023-01-14,17:21:39,120,13.95
1848,820,2023-01-14,17:24:09,105,7.00
1849,820,2023-01-14,17:24:09,123,9.00
1850,821,2023-01-14,17:37:26,124,14.50
1852,823,2023-01-14,17:42:17,101,12.95
1853,823,2023-01-14,17:42:17,102,13.95
1854,823,2023-01-14,17:42:17,114,9.00
1855,824,2023-01-14,17:53:41,102,13.95
1856,824,2023-01-14,17:53:41,108,14.50
1857,824,2023-01-14,17:53:41,117,12.95
1858,824,2023-01-14,17:53:41,120,13.95
1859,825,2023-01-14,18:06:06,124,14.50
1860,825,2023-01-14,18:06:06,120,13.95
1861,826,2023-01-14,18:06:14,104,10.50
1862,826,2023-01-14,18:06:14,117,12.95
1863,826,2023-01-14,18:06:14,113,5.00
1864,827,2023-01-14,18:09:48,103,9.00
1865,827,2023-01-14,18:09:48,111,11.95
1866,828,2023-01-14,18:23:55,104,10.50
1867,828,2023-01-14,18:23:55,118,14.95
1868,829,2023-01-14,18:27:42,111,11.95
1869,829,2023-01-14,18:27:42,118,14.95
1870,829,2023-01-14,18:27:42,122,7.00
1871,829,2023-01-14,18:27:42,123,9.00
1872,830,2023-01-14,18:38:17,109,17.95
1873,830,2023-01-14,18:38:17,117,12.95
1874,830,2023-01-14,18:38:17,113,5.00
1875,831,2023-01-14,18:38:20,116,13.95
1876,831,2023-01-14,18:38:20,104,10.50
1877,831,2023-01-14,18:38:20,104,10.50
1878,831,2023-01-14,18:38:20,108,14.50
1879,832,2023-01-14,18:47:06,109,17.95
1880,833,2023-01-14,19:07:45,107,16.50
1881,833,2023-01-14,19:07:45,111,11.95
1882,834,2023-01-14,19:25:16,104,10.50
1883,834,2023-01-14,19:25:16,113,5.00
1884,834,2023-01-14,19:25:16,119,11.95
1885,834,2023-01-14,19:25:16,131,17.95
1886,835,2023-01-14,19:56:01,101,12.95
1887,835,2023-01-14,19:56:01,101,12.95
1888,835,2023-01-14,19:56:01,113,5.00
1889,835,2023-01-14,19:56:01,105,7.00
1890,836,2023-01-14,20:08:08,124,14.50
1891,836,2023-01-14,20:08:08,125,17.95
1892,836,2023-01-14,20:08:08,109,17.95
1894,837,2023-01-14,20:12:27,117,12.95
1895,838,2023-01-14,20:33:57,103,9.00
1896,838,2023-01-14,20:33:57,117,12.95
1897,838,2023-01-14,20:33:57,132,16.95
1898,839,2023-01-14,20:40:40,129,15.50
1899,840,2023-01-14,20:46:12,117,12.95
1900,841,2023-01-14,20:57:40,118,14.95
1901,842,2023-01-14,21:09:39,130,19.95
1902,842,2023-01-14,21:09:39,131,17.95
1903,842,2023-01-14,21:09:39,123,9.00
1904,843,2023-01-14,21:32:21,123,9.00
1905,844,2023-01-14,21:36:58,132,16.95
1906,845,2023-01-14,21:42:56,108,14.50
1907,845,2023-01-14,21:42:56,124,14.50
1908,845,2023-01-14,21:42:56,117,12.95
1909,845,2023-01-14,21:42:56,105,7.00
1910,846,2023-01-14,22:16:24,102,13.95
1911,846,2023-01-14,22:16:24,124,14.50
1912,847,2023-01-15,11:37:03,113,5.00
1913,848,2023-01-15,11:56:46,107,16.50
1914,849,2023-01-15,12:08:30,108,14.50
1915,849,2023-01-15,12:08:30,120,13.95
1916,849,2023-01-15,12:08:30,122,7.00
1917,849,2023-01-15,12:08:30,122,7.00
1918,850,2023-01-15,12:15:35,125,17.95
1919,850,2023-01-15,12:15:35,105,7.00
1920,850,2023-01-15,12:15:35,106,7.00
1921,851,2023-01-15,12:20:22,101,12.95
1922,852,2023-01-15,12:33:51,106,7.00
1923,853,2023-01-15,12:36:39,113,5.00
1924,854,2023-01-15,12:51:19,113,5.00
1925,854,2023-01-15,12:51:19,121,10.50
1926,855,2023-01-15,12:56:54,124,14.50
1927,855,2023-01-15,12:56:54,120,13.95
1928,855,2023-01-15,12:56:54,105,7.00
1929,855,2023-01-15,12:56:54,130,19.95
1930,855,2023-01-15,12:56:54,132,16.95
1931,856,2023-01-15,12:59:20,122,7.00
1932,857,2023-01-15,13:01:53,111,11.95
1933,858,2023-01-15,13:03:42,118,14.95
1934,858,2023-01-15,13:03:42,106,7.00
1935,858,2023-01-15,13:03:42,132,16.95
1936,859,2023-01-15,13:05:13,107,16.50
1937,859,2023-01-15,13:05:13,116,13.95
1938,859,2023-01-15,13:05:13,103,9.00
1939,859,2023-01-15,13:05:13,114,9.00
1940,860,2023-01-15,13:07:53,120,13.95
1941,860,2023-01-15,13:07:53,122,7.00
1942,861,2023-01-15,13:08:44,119,11.95
1943,862,2023-01-15,13:10:45,105,7.00
1944,863,2023-01-15,13:12:29,106,7.00
1945,864,2023-01-15,14:04:23,107,16.50
1946,864,2023-01-15,14:04:23,109,17.95
1947,864,2023-01-15,14:04:23,117,12.95
1948,864,2023-01-15,14:04:23,128,15.50
1949,864,2023-01-15,14:04:23,120,13.95
1950,864,2023-01-15,14:04:23,131,17.95
1951,864,2023-01-15,14:04:23,123,9.00
1952,864,2023-01-15,14:04:23,114,9.00
1953,864,2023-01-15,14:04:23,132,16.95
1954,865,2023-01-15,14:10:00,108,14.50
1955,866,2023-01-15,14:18:09,118,14.95
1956,867,2023-01-15,14:19:28,109,17.95
1957,867,2023-01-15,14:19:28,109,17.95
1958,868,2023-01-15,14:27:25,121,10.50
1959,869,2023-01-15,14:31:43,123,9.00
1960,869,2023-01-15,14:31:43,106,7.00
1961,870,2023-01-15,14:38:31,124,14.50
1962,870,2023-01-15,14:38:31,125,17.95
1963,871,2023-01-15,14:45:22,103,9.00
1964,872,2023-01-15,14:48:37,119,11.95
1965,873,2023-01-15,15:06:15,113,5.00
1966,874,2023-01-15,15:20:36,112,14.95
1967,874,2023-01-15,15:20:36,105,7.00
1968,875,2023-01-15,15:23:21,102,13.95
1969,876,2023-01-15,15:27:03,109,17.95
1970,876,2023-01-15,15:27:03,105,7.00
1971,876,2023-01-15,15:27:03,122,7.00
1972,877,2023-01-15,15:32:59,125,17.95
1973,878,2023-01-15,16:05:58,102,13.95
1974,879,2023-01-15,16:12:57,105,7.00
1975,879,2023-01-15,16:12:57,123,9.00
1976,879,2023-01-15,16:12:57,132,16.95
1977,880,2023-01-15,16:19:26,113,5.00
1978,880,2023-01-15,16:19:26,113,5.00
1979,881,2023-01-15,16:40:04,102,13.95
1980,881,2023-01-15,16:40:04,117,12.95
1981,882,2023-01-15,16:44:46,119,11.95
1982,882,2023-01-15,16:44:46,131,17.95
1983,882,2023-01-15,16:44:46,106,7.00
1984,883,2023-01-15,16:56:05,102,13.95
1985,883,2023-01-15,16:56:05,108,14.50
1986,883,2023-01-15,16:56:05,109,17.95
1987,883,2023-01-15,16:56:05,119,11.95
1988,884,2023-01-15,16:57:15,109,17.95
1989,885,2023-01-15,16:57:55,129,15.50
1990,885,2023-01-15,16:57:55,120,13.95
1991,885,2023-01-15,16:57:55,122,7.00
1993,886,2023-01-15,17:05:35,128,15.50
1994,886,2023-01-15,17:05:35,120,13.95
1995,886,2023-01-15,17:05:35,122,7.00
1996,887,2023-01-15,17:13:58,113,5.00
1997,887,2023-01-15,17:13:58,122,7.00
1998,888,2023-01-15,17:14:27,120,13.95
1999,888,2023-01-15,17:14:27,121,10.50
2000,889,2023-01-15,17:27:51,101,12.95
2001,890,2023-01-15,17:32:25,125,17.95
2002,891,2023-01-15,17:43:34,130,19.95
2003,892,2023-01-15,18:04:29,125,17.95
2004,892,2023-01-15,18:04:29,128,15.50
2005,893,2023-01-15,18:15:22,125,17.95
2006,894,2023-01-15,18:17:26,111,11.95
2007,895,2023-01-15,18:18:11,101,12.95
2008,895,2023-01-15,18:18:11,109,17.95
2009,895,2023-01-15,18:18:11,113,5.00
2010,896,2023-01-15,18:27:28,102,13.95
2011,896,2023-01-15,18:27:28,124,14.50
2012,897,2023-01-15,18:53:07,110,17.95
2013,897,2023-01-15,18:53:07,129,15.50
2014,897,2023-01-15,18:53:07,131,17.95
2015,898,2023-01-15,18:56:49,108,14.50
2016,899,2023-01-15,19:06:14,122,7.00
2018,900,2023-01-15,19:09:51,113,5.00
2019,900,2023-01-15,19:09:51,113,5.00
2020,901,2023-01-15,19:16:11,107,16.50
2021,902,2023-01-15,19:21:00,118,14.95
2022,903,2023-01-15,19:27:22,108,14.50
2023,903,2023-01-15,19:27:22,118,14.95
2024,903,2023-01-15,19:27:22,121,10.50
2025,904,2023-01-15,20:07:01,101,12.95
2026,904,2023-01-15,20:07:01,112,14.95
2027,905,2023-01-15,20:12:06,101,12.95
2028,905,2023-01-15,20:12:06,127,17.95
2029,905,2023-01-15,20:12:06,132,16.95
2030,906,2023-01-15,20:51:59,121,10.50
2031,906,2023-01-15,20:51:59,105,7.00
2032,907,2023-01-15,20:54:32,120,13.95
2033,908,2023-01-15,21:42:32,113,5.00
2034,908,2023-01-15,21:42:32,106,7.00
2035,909,2023-01-16,11:19:25,101,12.95
2036,909,2023-01-16,11:19:25,127,17.95
2037,909,2023-01-16,11:19:25,122,7.00
2038,910,2023-01-16,11:25:40,110,17.95
2039,910,2023-01-16,11:25:40,119,11.95
2040,910,2023-01-16,11:25:40,132,16.95
2041,911,2023-01-16,11:36:00,101,12.95
2042,911,2023-01-16,11:36:00,131,17.95
2043,912,2023-01-16,11:39:48,112,14.95
2044,913,2023-01-16,11:55:24,123,9.00
2045,914,2023-01-16,12:14:22,132,16.95
2046,915,2023-01-16,12:20:22,101,12.95
2047,915,2023-01-16,12:20:22,124,14.50
2048,915,2023-01-16,12:20:22,126,14.50
2049,915,2023-01-16,12:20:22,111,11.95
2050,915,2023-01-16,12:20:22,113,5.00
2051,915,2023-01-16,12:20:22,113,5.00
2052,915,2023-01-16,12:20:22,119,11.95
2053,915,2023-01-16,12:20:22,122,7.00
2054,916,2023-01-16,12:30:09,117,12.95
2055,916,2023-01-16,12:30:09,129,15.50
2056,916,2023-01-16,12:30:09,113,5.00
2058,917,2023-01-16,12:34:15,105,7.00
2059,918,2023-01-16,13:06:04,131,17.95
2060,919,2023-01-16,13:11:15,111,11.95
2061,920,2023-01-16,13:16:55,101,12.95
2062,920,2023-01-16,13:16:55,108,14.50
2063,921,2023-01-16,13:18:32,105,7.00
2064,921,2023-01-16,13:18:32,130,19.95
2065,922,2023-01-16,13:19:43,116,13.95
2066,922,2023-01-16,13:19:43,113,5.00
2067,922,2023-01-16,13:19:43,105,7.00
2068,923,2023-01-16,13:23:29,129,15.50
2069,923,2023-01-16,13:23:29,131,17.95
2070,924,2023-01-16,13:27:57,113,5.00
2071,924,2023-01-16,13:27:57,105,7.00
2072,925,2023-01-16,13:42:47,132,16.95
2073,926,2023-01-16,13:51:38,108,14.50
2074,926,2023-01-16,13:51:38,113,5.00
2075,926,2023-01-16,13:51:38,120,13.95
2076,926,2023-01-16,13:51:38,132,16.95
2077,927,2023-01-16,13:59:21,102,13.95
2078,927,2023-01-16,13:59:21,103,9.00
2079,927,2023-01-16,13:59:21,108,14.50
2080,927,2023-01-16,13:59:21,125,17.95
2081,927,2023-01-16,13:59:21,109,17.95
2082,927,2023-01-16,13:59:21,110,17.95
2083,927,2023-01-16,13:59:21,129,15.50
2084,927,2023-01-16,13:59:21,111,11.95
2085,927,2023-01-16,13:59:21,131,17.95
2086,928,2023-01-16,14:14:40,102,13.95
2087,928,2023-01-16,14:14:40,106,7.00
2088,929,2023-01-16,14:24:45,124,14.50
2089,930,2023-01-16,15:00:11,110,17.95
2090,930,2023-01-16,15:00:11,111,11.95
2091,930,2023-01-16,15:00:11,112,14.95
2092,931,2023-01-16,15:27:24,101,12.95
2093,931,2023-01-16,15:27:24,124,14.50
2094,931,2023-01-16,15:27:24,118,14.95
2095,932,2023-01-16,15:33:19,116,13.95
2096,932,2023-01-16,15:33:19,106,7.00
2097,933,2023-01-16,15:49:05,124,14.50
2098,934,2023-01-16,15:55:24,106,7.00
2099,935,2023-01-16,16:14:59,107,16.50
2100,935,2023-01-16,16:14:59,122,7.00
2101,935,2023-01-16,16:14:59,131,17.95
2102,935,2023-01-16,16:14:59,114,9.00
2103,936,2023-01-16,16:19:19,120,13.95
2104,937,2023-01-16,16:20:32,122,7.00
2105,938,2023-01-16,16:43:09,117,12.95
2106,938,2023-01-16,16:43:09,118,14.95
2107,938,2023-01-16,16:43:09,131,17.95
2108,939,2023-01-16,16:59:23,118,14.95
2109,939,2023-01-16,16:59:23,130,19.95
2110,940,2023-01-16,17:05:08,111,11.95
2111,940,2023-01-16,17:05:08,112,14.95
2112,940,2023-01-16,17:05:08,118,14.95
2113,941,2023-01-16,17:09:08,126,14.50
2114,941,2023-01-16,17:09:08,110,17.95
2115,942,2023-01-16,17:18:37,101,12.95
2116,942,2023-01-16,17:18:37,105,7.00
2117,943,2023-01-16,17:22:00,120,13.95
2118,944,2023-01-16,17:54:33,108,14.50
2119,945,2023-01-16,17:58:38,101,12.95
2120,945,2023-01-16,17:58:38,124,14.50
2121,945,2023-01-16,17:58:38,125,17.95
2122,945,2023-01-16,17:58:38,109,17.95
2123,946,2023-01-16,18:00:48,102,13.95
2124,946,2023-01-16,18:00:48,113,5.00
2125,946,2023-01-16,18:00:48,130,19.95
2126,946,2023-01-16,18:00:48,123,9.00
2127,947,2023-01-16,18:13:15,102,13.95
2128,947,2023-01-16,18:13:15,113,5.00
2130,948,2023-01-16,18:42:17,112,14.95
2131,948,2023-01-16,18:42:17,113,5.00
2132,948,2023-01-16,18:42:17,122,7.00
2133,948,2023-01-16,18:42:17,132,16.95
2134,949,2023-01-16,18:52:18,129,15.50
2135,949,2023-01-16,18:52:18,132,16.95
2136,950,2023-01-16,18:57:56,102,13.95
2137,951,2023-01-16,19:03:46,127,17.95
2138,952,2023-01-16,19:05:35,107,16.50
2139,952,2023-01-16,19:05:35,116,13.95
2140,952,2023-01-16,19:05:35,118,14.95
2141,952,2023-01-16,19:05:35,131,17.95
2142,953,2023-01-16,19:12:08,101,12.95
2143,953,2023-01-16,19:12:08,103,9.00
2144,953,2023-01-16,19:12:08,131,17.95
2145,954,2023-01-16,19:14:03,106,7.00
2146,955,2023-01-16,19:24:16,102,13.95
2147,955,2023-01-16,19:24:16,124,14.50
2148,955,2023-01-16,19:24:16,111,11.95
2149,956,2023-01-16,19:24:40,119,11.95
2150,956,2023-01-16,19:24:40,106,7.00
2151,957,2023-01-16,19:32:12,125,17.95
2152,957,2023-01-16,19:32:12,126,14.50
2153,957,2023-01-16,19:32:12,127,17.95
2154,957,2023-01-16,19:32:12,130,19.95
2155,958,2023-01-16,19:33:33,113,5.00
2156,959,2023-01-16,19:34:00,102,13.95
2157,959,2023-01-16,19:34:00,130,19.95
2158,960,2023-01-16,19:35:00,122,7.00
2159,961,2023-01-16,19:42:20,101,12.95
2160,961,2023-01-16,19:42:20,110,17.95
2161,962,2023-01-16,19:55:17,107,16.50
2162,962,2023-01-16,19:55:17,112,14.95
2163,963,2023-01-16,20:06:41,102,13.95
2164,963,2023-01-16,20:06:41,104,10.50
2165,963,2023-01-16,20:06:41,120,13.95
2166,964,2023-01-16,20:24:37,107,16.50
2167,964,2023-01-16,20:24:37,125,17.95
2168,965,2023-01-16,20:41:02,126,14.50
2169,965,2023-01-16,20:41:02,122,7.00
2170,965,2023-01-16,20:41:02,131,17.95
2171,965,2023-01-16,20:41:02,106,7.00
2172,966,2023-01-16,20:59:17,120,13.95
2173,966,2023-01-16,20:59:17,131,17.95
2174,967,2023-01-16,21:03:33,128,15.50
2175,968,2023-01-16,21:23:01,109,17.95
2176,968,2023-01-16,21:23:01,110,17.95
2177,969,2023-01-16,21:36:19,129,15.50
2178,970,2023-01-16,21:44:35,108,14.50
2179,970,2023-01-16,21:44:35,122,7.00
2180,971,2023-01-16,21:46:20,103,9.00
2181,971,2023-01-16,21:46:20,108,14.50
2182,971,2023-01-16,21:46:20,117,12.95
2183,971,2023-01-16,21:46:20,120,13.95
2184,972,2023-01-16,22:03:09,113,5.00
2185,972,2023-01-16,22:03:09,113,5.00
2186,973,2023-01-16,22:06:08,129,15.50
2187,974,2023-01-16,22:06:53,108,14.50
2188,975,2023-01-16,22:10:21,126,14.50
2189,975,2023-01-16,22:10:21,128,15.50
2190,976,2023-01-17,11:53:19,113,5.00
2191,977,2023-01-17,12:01:58,112,14.95
2192,977,2023-01-17,12:01:58,106,7.00
2193,978,2023-01-17,12:24:36,101,12.95
2194,978,2023-01-17,12:24:36,107,16.50
2195,978,2023-01-17,12:24:36,115,11.95
2196,978,2023-01-17,12:24:36,109,17.95
2197,978,2023-01-17,12:24:36,109,17.95
2198,978,2023-01-17,12:24:36,117,12.95
2199,978,2023-01-17,12:24:36,117,12.95
2200,978,2023-01-17,12:24:36,128,15.50
2201,978,2023-01-17,12:24:36,118,14.95
2202,978,2023-01-17,12:24:36,122,7.00
2203,978,2023-01-17,12:24:36,106,7.00
2204,979,2023-01-17,12:57:28,130,19.95
2205,980,2023-01-17,12:58:36,102,13.95
2206,980,2023-01-17,12:58:36,111,11.95
2207,980,2023-01-17,12:58:36,120,13.95
2208,980,2023-01-17,12:58:36,123,9.00
2209,980,2023-01-17,12:58:36,106,7.00
2210,980,2023-01-17,12:58:36,106,7.00
2211,981,2023-01-17,13:56:46,101,12.95
2212,982,2023-01-17,14:12:58,125,17.95
2213,982,2023-01-17,14:12:58,109,17.95
2214,982,2023-01-17,14:12:58,113,5.00
2215,982,2023-01-17,14:12:58,105,7.00
2216,983,2023-01-17,14:29:31,107,16.50
2217,984,2023-01-17,14:33:55,110,17.95
2218,985,2023-01-17,14:34:50,109,17.95
2219,985,2023-01-17,14:34:50,127,17.95
2220,985,2023-01-17,14:34:50,121,10.50
2221,986,2023-01-17,14:35:25,132,16.95
2222,987,2023-01-17,14:41:14,101,12.95
2223,987,2023-01-17,14:41:14,116,13.95
2224,987,2023-01-17,14:41:14,119,11.95
2225,988,2023-01-17,14:44:56,127,17.95
2226,989,2023-01-17,15:08:38,109,17.95
2227,990,2023-01-17,15:30:10,113,5.00
2228,991,2023-01-17,15:43:27,107,16.50
2229,991,2023-01-17,15:43:27,121,10.50
2230,992,2023-01-17,15:49:31,117,12.95
2231,993,2023-01-17,16:16:59,101,12.95
2232,994,2023-01-17,16:19:42,102,13.95
2233,994,2023-01-17,16:19:42,109,17.95
2234,994,2023-01-17,16:19:42,106,7.00
2235,994,2023-01-17,16:19:42,106,7.00
2236,995,2023-01-17,16:57:30,102,13.95
2237,996,2023-01-17,17:11:07,110,17.95
2238,996,2023-01-17,17:11:07,110,17.95
2239,996,2023-01-17,17:11:07,111,11.95
2240,996,2023-01-17,17:11:07,130,19.95
2241,997,2023-01-17,17:16:26,129,15.50
2242,998,2023-01-17,17:19:16,110,17.95
2243,999,2023-01-17,17:21:24,105,7.00
2244,1000,2023-01-17,17:24:24,115,11.95
2245,1000,2023-01-17,17:24:24,128,15.50
2246,1001,2023-01-17,17:28:05,107,16.50
2247,1001,2023-01-17,17:28:05,113,5.00
2248,1001,2023-01-17,17:28:05,122,7.00
2249,1002,2023-01-17,17:29:41,101,12.95
2250,1002,2023-01-17,17:29:41,104,10.50
2251,1003,2023-01-17,17:31:16,102,13.95
2252,1003,2023-01-17,17:31:16,102,13.95
2253,1003,2023-01-17,17:31:16,113,5.00
2255,1005,2023-01-17,17:49:51,101,12.95
2256,1005,2023-01-17,17:49:51,120,13.95
2257,1006,2023-01-17,18:28:12,106,7.00
2258,1006,2023-01-17,18:28:12,132,16.95
2259,1007,2023-01-17,18:35:22,132,16.95
2260,1008,2023-01-17,18:49:59,108,14.50
2261,1008,2023-01-17,18:49:59,114,9.00
2262,1009,2023-01-17,18:58:24,108,14.50
2263,1009,2023-01-17,18:58:24,126,14.50
2264,1010,2023-01-17,19:15:11,107,16.50
2265,1010,2023-01-17,19:15:11,103,9.00
2266,1010,2023-01-17,19:15:11,127,17.95
